ENGLISH	QUENYA
Anyone who has broken the Law of Moses dies without mercy, when are two or three that are witnesses.	Aiquen ye arácie Móseo Şanye quale ú oraviéno, íre ear atta hya nelde i náner astarmor.
But behold! on the same day two among them were on their way to a city called Emmaus, two and a quarter leagues from Jerusalem,	Mal yé! i imya auresse atta mici te nánet tiettasse mastonna estaina Emmaus, lár atta ar canasta Yerúsalemello,
I tell you: In that night two will be in one bed; one will be brought , but the other will be abandoned.	Nyarin lenna: Mi enta lóme atta euvat er caimasse; er nauva talaina, mal i exe nauva hehtaina.
For in the law of Moses is written: “You are not to stop a bull from eating while it is crushing the grain.” Are bulls important to God?	An Móseo şanyesse ná técina: “Ávalye pusta mondo matiello lan rácas i ore.” Ma mondor nar valde Erun?
Then he returned up, broke the bread and ate, and he talped until dawn and then went away.	Tá nanwennes ama, rance i massa ar mante, ar carampes tenna ára ar tá oante.
And they requested of him that he would not send them into the abyss.	Ar arcanelte sello i ávas mentumne te mir i undume.
But when Jeus heard it he said: “This illness is not for death, but for the glory of God, that the Son of Man will be glorified by it.”	Mal íre Yésus sa-hlasse quentes: “Hlíve sina ua qualmen, mal Eruo alcaren, i nauva i Atanyondo alcaryaina sanen.”
Therefore be firm in your heart that you will not make plans beforehand about how you will speak for yourselves,	Etta na tance endaldasse i ualde caruva panor nóvo pa manen quetuvalde inden,
and heal the sick ones in it, and tell them: 'God's kingdom has come near to you.'	ar á nesta i hlaiwar sasse, ar nyara tien: 'Eruo aranie utúlie hare lenna.'
for I did not receive it from man or was instructed in it, except by revelation from Jesus Christ.	an inye ua camne sa ho atan hya náne peantaina sasse, hequa apantiénen Yésus Hristollo.
But whenever you come into a city and they do not receive you, go into their broad ways and say:	Mal quiquie tulilde mir osto ar ualte came le, mena mir palle malleryar ar queta:
And he stood above the woman and rebuked the fever, and that went away from her. In the same moment she arose and served for them.	Ar tarnes or i nís ar naityane i úre, ar ta oante sello. Mí imya lú orontes ar veuyane tien.
For the grief that is of God causes a mind-change concerning which no one can have second thoughts, but the world's grief causes death.	An i nyére ya ná Eruo tyare inwis pa ya úquen pole same attie sanwi, mal i mardo nyére tyare qualme.
For the heap of her sins reaches to heaven, and God has recalled her unrighteous deeds.	An i hahta úcareryaiva rahta menelenna, ar Eru enaiálie úfaile cardaryar.
If your right eye seduces you, tear it out and throw it away from you! For if one among your body parts is lost, that is for you better than that your entire body is thrown into Gehenna.	Qui forya hendelya le-sahta, ása narca ettenna ar ása hate oa lyello! An qui er mici hroamittalyar vanwa ná, ta ná len arya epe i quanda hroalya ná hátina mir Ehenna.
These are the two commandments by which the entire Law hangs, and the Prophets!”	Sine nát i axan atta yanten i quanda Şanye linga, ar i Erutercánor!”
Always, at night and at day, he was among the graves and in the mountains, crying and beating himself with stones.	Illume, lómisse yo auresse, anes imíca i sapsar ar i orontissen, yámala ar palpala inse sarnínen.
Furthermore, if you are calling to the Father who does not heed who anyone is, but judges as everyone's work is, behave with fear while you dwell as exiles.	Ente, qui yálalde i Atarenna ye ua cime man aiquen ná, mal name ve ilqueno mótie ná, á lenga ruciénen íre marilde ve etyali.
and I make a covenant with you, like my Father has made with me a covenant, about a kingdom,	ar carin vére aselde, ve Atarinya acárie asinye vére, pa aranie,
When the fourteenth night fell and we were thrown hither and thirther on the Sea of Adria, in the middle of the night the sailors supposed that they were coming near to some land.	Íre i canaquea lóme lantane ar anelme hátaine sir ar tar Arria-earesse, endesse i lómio i ciryamor intyaner i anelte túlala hare er norenna.
And if Satan throws out Satan, he is split against himself; then how will his kingdom stand?	Ar qui Sátan et-hate Sátan, náse şanca insenna; tá manen aranierya taruva?
For as the days of Noah were, so will be the coming of the Son of Man.	An ve réryar Noaħ náner, sie euva mí Atanyondo tulesse.
And being angry, his lord gave him over to the jailers, until he was going to pay his entire debt.	Ar nála rúşea, herurya antane se ollo i mandonturin, tenna paityumnes quanda rohtarya.
You have made known to me the paths of life; you will fill me with joy from your face.'	Acáriel sinwe nin i tier coiviéva; ni-quantuval alassenen cendelelyallo.'
Then children were being brought to him, for him to put his hands on them and for him to pray for them, but the disciples rebuked them. 	Tá hínali náner talaine senna, panieryan máryat tesse ar hyamieryan tien, mal i hildor naityaner te.
And he gave some people as apostles, some as prophets, some to preach the gospel, some like shepherds and teachers .	Ar antanes queneli ve apostelli, queneli ve Erutercánoli, queneli quetien i evandilyon, queneli ve mavalli ar peantalli.
May who has an ear hear what the Spirit says to the congregations!”	Nai ye same hlas hlaruva ya i Faire quete i ocombennar!”
But if anyone wants strife, that is not our custom, or the custom of God's congregations.	Mal qui aiquen mere cos, ta ua haimelva, hya Eruo ocombion haime.
And at a meeting with the elders they made consideration, and they gave a sufficient number of silver-pieces to the soldiers	Ar yomeniesse as i amyárar carnelte úvie, ar antanelte fárea nóte telpemittalíva i ohtarin
 that passed by blasphemed against him, shaking their heads	I lahtaner naiquenter senna, pálala cariltar
For a camel to go through a needle's eye is easier than for a rich person to come into God's kingdom.”	Ulumpen mene ter nelmo assa ná ancárima lá lára quenen tule mir Eruo aranie.”
For this is God's will: By doing good stop the witless talk of people that lack knowledge!	An si ná Eruo indóme: Cariénen márie á pusta i úhandea carpie quenion i penir istya!
After the angel who spoke to him went away, he called two of the servants of his house and a reverent soldier from among those that remained with him,	Apa i vala ye quente senna lende oa, yaldes atta i núroron coaryo ar ainocimya ohtar ho imíca i lemner óse,
And Pilate judged that they were going to get what they wanted.	Ar Piláto namne i ñetumnelte ya mernelte.
it is necessary for the women to be silent in the congrations, for is not permitted to them to speak, but it is necessary that they are in subjection , as the Law also says.	mauya i nissin náve quilde i ocombessen, an ua lávaina tien quete, mal mauya i nalte nu túre, ve i Şanye yú quete.
Fot this thing is my choice: that I will not come to you again in grief.	An nat sina ná cilmenya: i uan tuluva lenna ata nyéresse.
“I the true vine, and my Father is the cultivator.	”Inye i nanwa liantasse, ar Atarinya i alamo ná.
Also, do not test the Lord, as some among them tested him and were destroyed by the serpents.	Ente, ávalve tyasta i Héru, ve ennoli mici té tyasanter se ar náner nancarne i leucainen.
Therefore, holy brothers who have a part in the calling to heaven, give heed to the apostle and chief priest that we confess – Jesus.	Etta, airi hánor i samir ranta i yaliénó menelenna, cima i apostel ar héra airimo ye etequentalve – Yésus.
Jesus answered him: “I have spoken to the world openly. Always I taught in synagogue and in the temple, where all Jews come together, and I said nothing in secret.	Yésus hanquente senna: “Acarpien i mardenna pantave. Illume peantanen yomencoasse ar i cordasse, yasse ilye Yúrar tulir uo, ar quenten munta nuldiesse.
Furthermore, when he sat on the seat of judgement, his wife sent to him, saying: “May there be nothing between you and that righteous man, for I had great pain today in a dream concerning him!”	Ente, íre hamnes i hammasse namiéva, verirya mentane senna, quétala: “Nai nauva munta imbi lyé ar tana faila nér, an sámen túra naice síra oloresse pa sé!”
For in this our home we do groan, longing to put on ourselves our heavenly home.	An marelma sinasse é ñonalme, milyala panya immesse meneldea marelma.
And Peter, finding himself, said: “Now I know that the Lord sent his angel and delivered me from Herod's hand and from everything that the people of the Jews is waiting for.»	Ar Péter, hírala inse, quente: “Sí istan i mentane i Heru valarya ar ni-etelehtane ho Herolo má ar ilquallo ya i Yúralie hópa.”
Thus his parents answered: “We know that this is our son and that he was born blind.	Sie nostaryat hanquentet: “Istamme i si ná yondomma ar i anes nóna lomba.
and said: These last ones have worked a single hour, and yet you give them the same that you give to us that have carried the burden of the day and the heat!	ar quenter: “Métimar sine omólier erya lúme, ananta antal tien i imya ya antal men i ocólier i aureo cólo ar i úre!”
And yet he did not answer him, not with a single word. Therefore the governor had great wonder.	Ananta uas hanquente senna, lá erya quettanen. Etta i nórecáno sáme túra elmenda.
But it is not so among you. On the contrary, for anyone who wishes to be great among you it is necessary to be your servant,	Mal ua ea sie mici lé. Úsie, aiquenen ye mere náve túra mici lé mauya náve núrolda,
But the scribes and the Pharisees brought to him a woman seized in adultery. Placing her in their midst	Mal i ingolmor ar i Farisar tuluner senna nís mapaina úpuhtiesse. Panyala se endeltasse
And for three days he saw nothing, and he did not eat or drink.	Ar ter rí nelde cennes munta, ar uas mante hya sunce.
Now they were on the road rising towards Jerusalem, and Jesus went before them. And they were in wonder, but who followed were afraid. Again he brought the twelve to a private place and began to speak to them about that were going to happen to him: “Behold, we are going up to Jerusalem, and the Son of Man will be given over to the chief priests and to the scribes, and they shall judge him to death and give him over to the gentiles,	Sí anelte i mallesse ortala Yerúsalemenna, ar Yésus lende epe te. Ar anelte elmendasse, mal i hilyaner runcer. Ata talles i yunque véra nómenna ar yestane carpa téna pa yar martumner sen: “Yé, lelyealve ama Yerúsalemenna, ar i Atanyondo nauva antaina olla i hére airimoin ar i parmangolmoin, ar namuvaltes qualmen ar antuvar se olla i nóreain,
Therefore it is possible for him also to completely save who come to God through him, since he is always alive, to petition for them.	Etta ece sen yando aqua rehta i tulir Erunna ter sé, pan náse illume coirea, arcien tien.
And running beforehand to a place before them, he climbed into a sycamore tree, to see him, for Jesus was going to pass by that place.	Ar nórala nóvo nómenna epe te, rentes mir vilwarinda alda, cenien se, an Yésus langumne sana nóme.
But concerning him I have nothing certain to write to my lord. Therefore I brought him out before you, and above all before you, King Agrippa: After the interrogation I will know what I am to write.	Mal pa sé samin munta tanca tecien herunyanna. Etta ettallenyes epe lé, ar or illi epe elye, Aran Árippa: Apa i ceşie istuvan mana tecuvan.
Indeed the good fruit that was your soul's desire has passed away from you, and all the dainty things and the beautiful things are lost to you, and one will not ever find them again.	É i mára yáve ya náne fealyo íre oantie lyello, ar ilye i netye nati ar i calwe nati nar vanwe lyen, ar mo ua oi enhiruva tai.
With what am I to compare this generation? They are like children sitting in the market places , crying to the other children: 'We played the flute for you, but you did not dance; we were wailing, but you did not beat yourselves in grief.'	As mana sestuvan nónare sina? Nalte ve híni hámala i mancanómessen, yámala i hyane hínannar: 'Tyaldelme i simpe len, mal ualde liltane; anelme yaimie, mal ualde pente inde nairesse.'
And yet I hold a few matters against you, that there are with you who keep the teaching of Balaam, who taught Balak to put a stumbling block before the sons of Israel, and so they ate that were sacrificed to idols and fornicated.	Ananta samin nótime nattoli ana lye, in ear aselye i hepir i peantave Valamo, ye peantane Valacen panie sar taltiéva epe Israelindi, ar sie mantelte yar náner yácine cordonin ar hrupuhtaner.
And another sign was seen in heaven, and behold! a huge fiery-red dragon, having seven heads and ten horns, and on its heads it has seven diadems.	Ar hyana tanwa náne cénina menelde, ar yé! hoa narwa hlóce, arwa carion otso ar rassion quean, ar caryassen samis şarnuntar otso.
Then Ananias the chief priest commanded that stood by him that they were to strike him on the mouth.	Tá Ananías i héra airimo canne in tarner ara se i petumneltes i antosse.
Thus your tested faith, far more valuable than gold that is corruptible though it is tested by fire, will be found a cause of praise and glory and honor at the revelation of Jesus Christ.	Sie tyastaina savielda, mirwa ambela malta ya ná hastima ómu nas tyastaina nárenen, nauva hírina ve casta laitaleo ar alcaro ar laitiéno i apantiesse Yésus Hristova.
And the chief priests and the scribes sought how they could destroy him, since they feared the people.	Ar i hére airimor ar i parmangolmor cestaner manen pollelte nancaritas, pan runcelte i liello.
But was a beggar whose name was Lazarus, placed by his gate, full of ulcers.	Mal enge iquindo yeo esse náne Lásaro, panyaina ara andorya, quanta sistelínen.
For you were at that time without Christ, foreign to the kindred of Israel and strangers to the covenants of the promise, and you did not have hope and were without God in the world.	An anelde mi yana lúme ú Hristo, ettelie nossen Israélo ar ettelear i vérin i vandava, ar ualde sáme estel ar náner ú Eruo i mardesse.
For indeed by one spirit we were all baptized into one body – not heeding if we are Jews or Greeks, not heeding if we are thralls or free ones. And all among us received the same spirit to drink.	An é er fairenen anelve illi sumbane mir er hroa – lá címala qui nalve Yúrar hya Hellenyar, lá címala qui nalve móli hya lérar. Ar illi mici vi camner i imya faire sucien.
Thus tongues are a sign, not to that believe, but to that do not believe; but speaking as a prophet is not for that do not believe, but for that believe.	Sie lambi nar tanwa, lá in savir, mal in uar save; ono quetie ve Erutercáno ua in uar save, mal in savir.
And the two disciples heard him speak, and they followed Jesus.	Ar i hildo atta hlasset se quéta, ar hilyanette Yésus.
and said to them: “Anyone who receives this child in my name receives me, and anyone who receives me receives the one who sent me. The smallest among you is the greatest.”	ar quente téna: “Aiquen ye came hína sina essenyasse came ní, ar aiquen ye came ní came ye ni-mentane. I ampitya mici le ná i antúra.”
For when anyone says: “I am for Paul”, but another: “I am for Apollos”, do you not behave like men?	An íre aiquen quete: “Inye ná Paulon,” mal exe: “Inye ná Apollon”, ma ualde lenga ve atani?
But when he said to them: “I he,” they stood back and fell to the ground.	Mal íre quentes téna: “Inye sé”, nantarnelte ar lantaner i talamenna.
For in that day you will not ask me about anything. Truly, truly I say to you: Anything that you pray for from the Father in my name he will give to you.	Ar aure entasse ualde maquetuva ninna pa aiqua. Násie, násie quetin lenna: Aiqua ya arcalde i Atarello essenyanen antuvas len.
Therefore many of the Jews who had come to Mary and saw what he did believed in him.	Etta rimbali i Yúraron i náner túlienwe Maríanna ar cenner ya carnes sáver sesse.
But he said: “Truly I say to you that there is not prophet that is well received in his own region.	Mal eques: “Násie quetin lenna i ua ea Erutercáno ye ná mai cámina véra ménaryasse.
And do not be called leaders, for you have a single Leader, the Christ.	Ar áva na estaine tulyandor, an samilde erya Tulyando, i Hristo.
Everyone who lacks the Son also lacks the Father. who confesses the Son confesses also the Father.	Ilquen ye pene i Yondo yando pene i Atar. Ye etequenta i Yondo etequenta yando i Atar.
But the Jews that did not believe stirred up the non-Jews and made them hostile against the brothers.	Mal i Yúrar i uar sáve valtaner i Úyúrar ar carner te cotye i hánonnar.
Jesus did also many other signs before the disciples, that are not written in this book;	Yésus carne yando rimbe hyane tannali epe i hildor, yar uar técine parma sinasse;
asking that the God of Jesus Christ our Lord will give you a spirit of wisdom and revelation for you to have knowledge about him,	arcala i Yésus Hristo Herulvo Aino antuva len faire sailiéva ar apantiéva samieldan istya pa se,
Therefore I wish that you know that nobody, when he is speaking by God's spirit, can say: “Jesus is accursed!”, and no one can say: “Jesus is Lord”, except by Holy Spirit.	Etta merin in istalde in úquen, íre quétas Eruo fairenen, pole quete: “Yésus húna ná!”, ar úquen pole quete: “Yésus Heru ná“, hequa Aire Feanen.
Furthermore, people will not say: 'See here!' or 'There!' For behold, God's kingdom exists in your midst.”	Ente, queni uar quetuva: 'Cena sisse!' hya 'Tasse!' An yé, Eruo aranie ea endeldasse.”
And if you do good to that do good to you, how will that be beneficial for you? Also the sinners do the same.	Ar qui carilde márie in carir márie elden, manen ta nauva aşea len? Yando i úcarindor carir i imya.
But Jerusalem on High is free, and she is our mother.	Mal Yerúsalem Tarmende ná léra, ar sé amillelva ná.
For everyone asking receives, and everyone seeking finds, and to everyone knocking will be opened.	An ilquen arcala came, ar ilquen cestala hire, ar ilquenen tambala nauva latyana.
But he went away into the deserts, praying.	Ono lendes oa mir i erumi, hyámala.
When the ten others heard about this, they were angry with the two brothers.	Íre i exi quean hlasser pa si, anelte rúşie i háno attanna.
After cleansing your souls by heeding the truth, which gives brotherly love without hypocrisy, love one another profoundly from the heart.	Apa poitie fealdar cimiénen i nanwie, ya anta hánonilme ú etyanetiéno, mela quén i exe tumnave i endallo.
Therefore, if the Son frees you, you will indeed be free.	Etta, qui i Yondo le-lerya, é nauvalde lére.
If you forgive peoples’ sins, they are forgiven them; if you retain peoples’ sins, they are retained.”	Qui apsenilde quenion úcari, nalte apsénine tien; qui tulcalde quenion úcari, nalte tulcaine.”
But Thomas, one of the twelve, called the Twin, was not with them when Jesus came.	Mal Tomas, quén i yunqueo, estaina i Onóno, úme aselte íre Yésus túle.
But Jesus said to her: “Woman, what do I have with you? My hour still has not come.”	Mal eque senna Yésus: “Nís, mana samin asetye? Lúmenya en ua utúlie.”
For from them arise that cleverly enter into houses and snare frail women that carry a burden of sin, led by various desires.	An ho té ortar i fincave tulir mir coar ar rembar nípe nissi i colir cólo úcariva, tulyaine lo alavéle íreli.
Paul, apostle of Jesus Christ through God's will, and Timothy our brother, to God's congregation which is in Corith, with all the holy ones that are in all of Achaia:	Paulo, Yésus Hristo apostel ter Eruo indóme, ar Timoşeo hánolma, Eruo ocombenna ya ea Corintesse, as ilye i airi i ear mí quanda Acaia:
Then Jesus said to them: “I ask of you: Is it allowed on the day of rest to do good or to do evil, to save a person or to destroy him?”	Tá Yésus quente téna: “Maquetin lello: Ma ná lávina i sendaresse care márie hya care ulco, rehta quén hya nancare se?”
He had his haunt among the graves, and until that time no one yet could bind him, also not with fetters.	Sámes vehterya imíca i sapsar, ar tenna lúme yana úquen ena polde nutitas, yando lá naxainen.
Keep your mind on yourself and on your teaching! Remain in these things, for so doing you save yourself and that listen to you alike.	Hepa sámalya imlesse ar peantielyasse! Á lemya sine natissen, an sie cárala rehtal imle ar i lastar lyenna véla.
All their doings they do in order to be seen by men, for they make their phylacteries broad and their fringes broad.	Ilye carieltar carilte náven cénine lo atani, an carilte colcalleltar palle ar laniltar hoe.
And behold! the curtain in the temple was torn into two, from top to bottom, and the earth shook, and the rocks were split.	Ar yé! i fanwa i cordasse náne narcana mir atta, telmello talmanna, ar i cemen palle, ar i ondor náner şance.
They said to him: “John's discipels frequently fast and make supplications, but your ones eat and drink.”	Quentelte senna: “Hildoryar Yoháno rimbave avamatir ar carir arcandeli, mal lyenyar matir ar sucir.”
If anybody does not remain in me, he is thrown outside as a branch and is dried , and people gather those branches and throw them into the fire, and they are burnt.	Qui aiquen ua lemya nisse, náse hátina etsenna ve olva ar ná parahtaina, ar queni hostar tane olvar ar hatir tai mir i ruine, ar nalte urtaine.
For God said: 'Give glory to your father and to your mother', and: 'Anyone who speaks evil about father or mother, will without fail die.'	An Eru quente: 'Á anta alcar atarelyan yo amillelyan,' ar: 'Aiquen ye quete ulco pa atar hya amil, é qualuva.'
And yet in the congreation I want to speak five words with my mind above ten thousand words in a tongue.	Ananta i ocombesse merin quete quettar lempe sámanyanen or quettar húmi quean lambesse.
But they did not understand the saying that he said to them.	Mal uatte hanyane i quetie ya quentes túna.
We know that God causes all things to work together for who love God, for their good – the that are called for his purpose.	Istalve in Eru tyare ilye nati mole uo in melir Eru, márieltan – i nar yáline enneryan.
And they came to Bethsaida. Here people carried to him a blind man, and they petitioned of him to touch him.	Ar túlelte Vetsairanna. Sisse queni coller senna lomba nér, ar arcanelte sello appa se.
Then the soldiers cut the ropes of the boat and let it float way.	Tá i ohtari cirner i rappar i lunteo ar láver san lutta oa.
If the world hates you, you know that it hated me before you.	Qui i mar yelta le, istalde i yeltanes ní nó le.
It is necessary that a person tests himself, and thereafter he may eat of the bread and drink from the cup.	Mauya i quén tyasta inse, ar epeta lertas mate i masso ar suce i yulmallo.
And from the angel’s hand, before God, the smoke from the incense rose with the prayers of the holy ones.	Ar ho i valo má, epe Eru, i usque i nisqueo oronte as i hyamier i airion.
For in every place where people do not heed you, when you are going away from that city shake the dust from your feet as a witness to them.”	Ar mi ilya nóme yasse queni uar cime le, íre autealde sana ostollo á pala i asto taluldalto ve vettie tien.”
And they petitioned him, saying: “Send us into the pigs, so we can come into them!”	Ar arcanelte sello, quétala: “Áme menta mir i polcar, tulielman mir té.”
Take heed, be awake, for you do not know when the hour shall come.	Cima, na coive, an ualde ista i lú yasse tuluva i lúme.
He went into God's house, at the time of Abiathar the High Priest, and ate the breads of showing, which are not permitted food for anyone except for the priests, and he gave also to the men that were with him.”	Lendes mir coarya Eru, Avyaşar i Héra Airimo lúmesse, ar manter i mastar taniéva, yar uar lávina matta aiquenen hequa i airimoin, ar antanes yando i nerin i náner óse.”
But when he talked about justice and self-control and the coming judgement, Felix was scared and answered: “For this time go away, but when I have an opportunity, I will summon you again.”	Mal íre carampes pa failie ar immoturie ar i tulila namie, Felix náne ruhtana ar hanquente: “Lú sinan á auta, mal íre samin ecie, lye-tultuvan ata.”
And again he denied it, with an oath: “I do not know the man!”	Ar ata laquentes ta, vandanen: “Uan ista i nér!”
Beloved, you are doing a faithful work in everything that you do for the brothers, also for strangers,	Melda, cáral voronda molie ilquasse ya caril i hánoin, yando etteleain,
Where is forgiveness of them , is no more sacrificing concerning sin.	Yasse ea apsenie taiva, ua ea en yacie pa úcare.
Furthermore, we had the fathers of our flesh to give us chastisement, and we had awe for them. Will we not much more do well if we subject ourselves to the Father of spirits, in order to have life?	Ente, sámelve hrávelvo atari antien ven paimesta, ar sámelve áya tien. Lau ita ambe carilve mai qui panyalvexe nu i Atar fairion, samien coivie?
May I not ever praise myself, except by the cross of Jesus Christ, by whom the world has been crucified for me, and I for the world.	Nai inye ua oi laituva imne, hequa i tarwenen Yésus Hristo, yenen i mar anaie atarwestaina inyen, ar inye i marden.
But when I still exist in this tent I count proper to urge you, by causing you to remember.	Mal íre en ean mi lancoa sina notin vanima hortie le, tyariénen le enyale.
and he did not allow anyone to carry a tool through the temple.	ar uas láve aiquenen cole tamma ter i corda.
And he said to them: “Come, you yourselves alone, to a lonely place and rest a little.” For numerous came and went, and they did not have time even to eat.	Ar quentes téna: “Tula, elde erinque, eressea nómenna ar sera pityave.” An rimbali túler ar oanter, ar ualte sáme lúme yando matien.
for those days are days of vengeance, to make true all things that have been written.	an ente auri nar auri ahtariéva, carien nanwe ilye nati i anaier técine.
Thus your fasting will not be visible to men, but to your Father who is in secret; and your Father, who secretly is watching, will pay you.	Sie lamatelta ua nauva cénima atanin, mal Atarelyan ye ea nuldasse; ar Atarelya, ye nuldave tíra, paityuva len.
She was heavy with child, and she cries in her pains and in her agony to bear .	Anes lunga hínanen, ar yamas naiceryassen ar ñwalmeryasse colien.
Now when they saw him they were in wonder, and his mother said to him: “Child, what is your reason for doing so to us? Behold, your father and I were tormented, seeking you!”	Sí íre cennettes anette elmendasse, ar amillerya quente senna: “Hína, mana castatya carien ment sie? Yé, ataretya yo inye nánet ñwalyaine, cestala tye!”
We pray to God that you will do nothing evil, not to show that we have passed when we were tested, but for you to do good, even if will seem that we have failed.	Hyamilme Erunna i caruvalde munta ulca, lá tanien i elme alahtier íre anelme tyestaine, mal carieldan márie, yando qui şéyuva i elme oloitier.
And Jesus said: “Then I as well will not tell you by what authority I to these things.”	Ar eque Yésus: “Tá yando inya ua quetuva lenna mana túrenen carin nati sine.”
This man listened to Paul when he talked, and when Paul looked at him and saw that he had the faith to be healed,	Nér sina lastane Paulonna íre carampes, ar íre Paulo yente se ar cenne i sámes i savie náven nestana,
Then they seized him andd led him away and brought him into the chief priests's house, but Peter followed nearby.	Tá nampeltes ar tulyane se oa ar talle se mir i héra airimo coa, mal Péter hilyane haiya.
Therefore also I, Paul, who for Jesus Christ is in gaol on behalf of you that are of the nations ...	Etta yando inye, Paulo, ye Yésus Hriston mandosse ná rá elden i nar i nórion ...
'And in the last days,' God says, 'I will pour of my spirit upon all flesh, and your sons and your daughters will speak like prophets, and your young men will see visions, and your old men will dream dreams will be dreamt with dreams],	'Ar i métime auressen,' Eru quete, 'ulyauvan fairenyo ilya hrávenna, ar yondoldar ar yeldeldar quetuvar ve Erutercánor, ar nesse nerildar cenuvar mauri, ar yáre nerildain óluva olollínen,
Therefore in the same hour I sent to you, and you did well by coming here. And so in this hour all among us are here before God, to hear all the things that the Lord has commanded you to say.”	Etta mí imya lúme mentanen lyenna, ar carnel mai tuliénen sir. Ar sie lúme sinasse illi mici me nar sisse epe Eru, hlarien ilye i nati yar i Heru acánie lyen quete.”
I am not worthy to still be called your son. Make me like one of the paid people that work for you.'	Uan valda en náven estaina yondotya. Áni care ve er i paityane quenion i molir tyen.'
The Spirit and the bride are saying: “Come!”And let who hears say: “Come!” And let the thirsty one come; let the one who wishes, take the water of life for nothing.	I Faire ar i indis quétar: “Tula!” Ar lava yen hlare quete: “Tula!” Ar lava i soican tule; lava yen mere, mapa i nén coiviéva muntan.
They shall not be hungry or thirsty again; the sun shall not strike them, or burning heat.	Ualte nauva maite hya soice ata; Anar ua petuva te, hya urtala úre.
Happy are the pure of heart, for they shall see God!	Valime nar i poicar endo, an té cenuvar Eru!
But he did not answer her a word. And his disciples came to him and petitioned of him, saying: “Send her away, for she is crying behind us!”	Mal isse ua hanquente senna quetta. Ar hildoryar túler senna ar arcaner senna, quétala: “Áse menta oa, an yámas ca vi!”
After eating the food that we wanted, we made the ship less heavy by throwing the grain into the sea.	Apa matie i matta ya mernelte, carnelte i cirya mis lunga hatiénen i ore mir i ear.
Furthermore, do not cause grief to God's holy spirit, by which you have been sealed for the day of ransom.	Ente, áva tyare nyére Eruo aire fean, yanen anaielde lihtaine i auren nanwereva.
He boright his head in a dish and gave it to the maiden, and the maiden gave it to her mother.	Talles carya venesse ar antane sa i venden, ar i vende antane sa amilleryan.
And he commended them that they would say nothing to anyone, but the more he commanded them, the more they made it known.	Ar canneset i quetumnelte munta aiquenna, mal i ambe te-cannes, i ambe sa-carnelte sinwa.
On the evening of that day, the first day of the week, when the doors were closed where the disciples were, for fear of the Jews, Jesus came and stood among them and said to them: “Peace be to you!”	I şinyesse aure yano, i minya ré i otsolo, íre i fennar náner pahte yasse i hilmor enger, ruciénen i Yúrallon, Yésus túle ar tarne mici te ar quente téna: “Raine na len!”
Jesus cried.	Yésus nítane.
And the tradesmen of earth are in tears and lament her, for now there is nobody to whom they can sell their goods,	Ar cemeno macari nar níessen ar se-nainar, an sí ea úquen yen polilte vace armaltar,
By this you know God’s spirit: Every spirit that confesses Jesus Christ come in the flesh is of God,	Sinen istalde Eruo faire: Ilya faire ye etequenta Yésus Hristo túlienwa i hrávesse ná Eruo,
After going inside to Pilate he asked for Jesus' body.	Apa menie minna Pilátonna arcanes Yésuo hroa.
And they cried with a mighty voice, saying: “How long, holy and true Sovereign, will you not pass judgment and avenge our blood on those who dwell on earth?”	Ar yámelte taura ómanen, quétala: “Manen andave, aire ar şanda Hér, ual namuva ar ahtaruva sercelma issen marir cemende?”
Therefore these men, sent by the Holy Spirit, went down into Seleucia, and from there they sailed away to Cyprus.	Etta neri sine, mentane lo i Aire Fea, lender undu mir Seleucia, ar talo cirnette oa Ciprusenna.
They said to her: “Woman, for what reason are you crying?” She said to them: “They have taken away my Lord, and I do not know where they have put him.”	Quentette senna: “Nís, mana i casta yanen níteal?” Quentes túna: “Amápielte oa Herunya, ar uan ista yasse apánieltes.”
Therefore he answered them again: “Whom are you seeking?” They said: “Jesus from Nazareth.”	Etta hanquente téna ata: “Man cestealde?” Quentelte: “Yésus Nasaretello.”
But their entire host cried: “Take away this man, but release to us Barabbas!”	Mal quanda liyúmelta yáme: “Á mapa oa nér sina, mal ámen lehta Varavas!”
for John still was not thrown into prison.	an Yoháno en úme hátina mir mando.
Thus many of the Jews read this sign, since the place where Jesus was crucified lay near to the city, and it was written in Hebrew, in Latin and in Greek.	Sie rimbali i Yúraron hentaner tanwa sina, pan i nóme yasse Yésus náne tarwestaina caine hare i ostonna, ar anes técina Heveryasse, Latinde ar Hellenyasse.
Then the scroll of Isaiah the Prophet was given to him, and he opened the book and found the place where was written:	Tá Isaia i Erutercáno toluparma náne antaina sen, ar pantanes i parma ar hirne i nóme yasse náne técina:
And they were both righteous before God, walking in all the commandments and laws in a perfect manner.	Ar anette yúyo faile epe Eru, vantala ilye i axanissen ar şanyessen mi ilvana lé.
You see that a person is justified by acts, and not by faith alone.	Cenil i ná quén failanta cardainen, ar lá saviénen erinqua.
I am pursuing the goal, seeking the reward – God's calling to on high by Christ Jesus.	roitean i met, cestala i paityale – Eruo yalie tarmenna Hristo Yésunen.
And if your foot is causing your fall, cut it off; going lame into life is better for you than being thrown into Gehenna having two feet. 	Ar qui talalya tyára lantelya, ása aucire; menie úlévima mir coivie ná lyen arya lá náve hátina mir Ehenna arwa tál atto. 
