ENGLISH	QUENYA
But I say to you that Elijah has indeed come, and they did to him everything that they wanted, as is written about him.”	But I say to you that Elijah has indeed come, and they did to him everything that they wanted, as is written about him.”
And when they came to the other disciples, they saw a great crowd around them, and scrubes quarrelling with them.	And when they came to the other disciples, they saw a great crowd around them, and scrubes quarrelling with them.
But as soon as the whole crowd saw him, they were startled, and running to him they greeted him.	But as soon as the whole crowd saw him, they were startled, and running to him they greeted him.
And he asked them: “About what are you having a dispute with them?”	And he asked them: “About what are you having a dispute with them?”
And one of the crowd answered him: “Teacher, I brought my son to you since he is possessed by a dumb demon, and every time when it seizes him, it throws him to ground, and he foams and grinds his teeth and is made stiff. And I petitioned of your disciples that they would throw it out, but they could not.”	And one of the crowd answered him: “Teacher, I brought my son to you since he is possessed by a dumb demon, and every time when it seizes him, it throws him to ground, and he foams and grinds his teeth and is made stiff. And I petitioned of your disciples that they would throw it out, but they could not.”
And he spoke and said to them; “Unfaithful generation, how long is it necessary for me to be with you? How long is it necessary for me to endure you? Bring him to me!”	And he spoke and said to them; “Unfaithful generation, how long is it necessary for me to be with you? How long is it necessary for me to endure you? Bring him to me!”
And they brought him to him. But when the spirit saw him, it quickly caused the boy to twitch, and after falling down he was rolling on the ground, foaming.	And they brought him to him. But when the spirit saw him, it quickly caused the boy to twitch, and after falling down he was rolling on the ground, foaming.
And Jesus asked his father: “How long has this been happening to him?” He said: “From he was a child.	And Jesus asked his father: “How long has this been happening to him?” He said: “From he was a child.
Many times it has thrown him into fire and into water alike, to undo him. But if you can, help us , having mercy on us!”	Many times it has thrown him into fire and into water alike, to undo him. But if you can, help us , having mercy on us!”
Jesus said to him: “This word: If you can! All things are possible for who believes!”	Jesus said to him: “This word: If you can! All things are possible for who believes!”
In the same moment, crying , the child's father said: “I believe! Help me where I lack believing!”	In the same moment, crying , the child's father said: “I believe! Help me where I lack believing!”
Jesus, when he noticed a crowd gathering, spoke firmly to the unclean spirit, saying to it: “O dumb and deaf spirit, I command you: Pass from him and do not go into him again!”	Jesus, when he noticed a crowd gathering, spoke firmly to the unclean spirit, saying to it: “O dumb and deaf spirit, I command you: Pass from him and do not go into him again!”
And after crying and causing many spasms it went out; and the boy was as sead. Therefore the majority said: “He has died.”	And after crying and causing many spasms it went out; and the boy was as sead. Therefore the majority said: “He has died.”
But Jesus took his hand and raised him up, and he arose.	But Jesus took his hand and raised him up, and he arose.
And after Jesus went into a house, his disciples asked him while they were alone: “How is that we could not throw it out?”	And after Jesus went into a house, his disciples asked him while they were alone: “How is that we could not throw it out?”
And he said to them: “A demon of this sort cannot be thrown out except by prayer.”	And he said to them: “A demon of this sort cannot be thrown out except by prayer.”
From there they went away and went through Galilee, but he did not wish that anyone was to know that.	From there they went away and went through Galilee, but he did not wish that anyone was to know that.
For he taught his disciples and told them: “The Son of Man will be given into the hands of men, and they will kill him, but though he shall be slain, he shall rise after three days.”	For he taught his disciples and told them: “The Son of Man will be given into the hands of men, and they will kill him, but though he shall be slain, he shall rise after three days.”
But they did not understand the saying, and they were afraid of asking him.	But they did not understand the saying, and they were afraid of asking him.
Again they came into Capernaum. While he was in the house he asked them: “About what did you have a dispute on the road?”	Again they came into Capernaum. While he was in the house he asked them: “About what did you have a dispute on the road?”
They were silent, for on the road they had a dispute about who among them was greatest.	They were silent, for on the road they had a dispute about who among them was greatest.
Therefore he sat down and called the twelve and said to them: “If anyone wishes to be first, it is necessary for him to be last of all and to be everyone's servant.”	Therefore he sat down and called the twelve and said to them: “If anyone wishes to be first, it is necessary for him to be last of all and to be everyone's servant.”
And he took a child, made it to stand in their midst and put his arms around it and said to them:	And he took a child, made it to stand in their midst and put his arms around it and said to them:
“Anyone who receives such children by my name, receives me; and anyone who receives me, does not receive me, but who sent me.”	“Anyone who receives such children by my name, receives me; and anyone who receives me, does not receive me, but who sent me.”
John said to him: “Teacher, we saw a person throwing out demons, and we tried to stop him, since he did not follow us.”	John said to him: “Teacher, we saw a person throwing out demons, and we tried to stop him, since he did not follow us.”
But Jesus said: “Do not try to stop him, for there is no one who will do a mighty deed by my name who will soon speak evil about me.	But Jesus said: “Do not try to stop him, for there is no one who will do a mighty deed by my name who will soon speak evil about me.
For who does not stand against us, is for us.	For who does not stand against us, is for us.
For anyone who gives you a cup of water to drink because of your being Christ's – truly I say to you, his reward will not be lost to him.	For anyone who gives you a cup of water to drink because of your being Christ's – truly I say to you, his reward will not be lost to him.
But anyone who causes the fall of one of these little ones who believe in me, it is better for him if a mill-stone of the kind drawn by an ass is put around his neck, and he is thrown into sea.	But anyone who causes the fall of one of these little ones who believe in me, it is better for him if a mill-stone of the kind drawn by an ass is put around his neck, and he is thrown into sea.
And if your hand is causing your fall, cut it off; going into life without a body-part is better for you than passing with two hands into Gehenna, into the fire that burns forever. 	And if your hand is causing your fall, cut it off; going into life without a body-part is better for you than passing with two hands into Gehenna, into the fire that burns forever. 
And if your foot is causing your fall, cut it off; going lame into life is better for you than being thrown into Gehenna having two feet. 	And if your foot is causing your fall, cut it off; going lame into life is better for you than being thrown into Gehenna having two feet. 
And if your eye is causing your fall, throw it away, for going into God's kingdom having one eye is better for you than than being thrown into Gehenna having two eyes,	And if your eye is causing your fall, throw it away, for going into God's kingdom having one eye is better for you than than being thrown into Gehenna having two eyes,
where their worm does not die and the fire is not extinguished.	where their worm does not die and the fire is not extinguished.
For everyone will be made salty with salt.	For everyone will be made salty with salt.
Salt is good, but if the power of the salt has gone, with what will you give taste to the salt itself? Have salt in yourselves, and keep peace between person and person.”	Salt is good, but if the power of the salt has gone, with what will you give taste to the salt itself? Have salt in yourselves, and keep peace between person and person.”
And from there he arose and came to the regions of Judea and to beyond the Jordan, and again crowds gathered to him, and by his habit he again taught them.	And from there he arose and came to the regions of Judea and to beyond the Jordan, and again crowds gathered to him, and by his habit he again taught them.
Some Pharisees came to him, and in order to test him they asked of him if a man may divorce his wife.	Some Pharisees came to him, and in order to test him they asked of him if a man may divorce his wife.
He answered and said to them: “What did Moses command you?”	He answered and said to them: “What did Moses command you?”
They said: “Moses allowed the writing of a letter of dismissal and that one divorces her .”	They said: “Moses allowed the writing of a letter of dismissal and that one divorces her .”
But Jesus said to them: “Because of your hard heart he wrote you this commandment.	But Jesus said to them: “Because of your hard heart he wrote you this commandment.
But from creation's beginning He made them male and female.	But from creation's beginning He made them male and female.
Therefore a man shall abandon his father and his mother,	Therefore a man shall abandon his father and his mother,
and the two shall be one flesh. Thus they are no more two, but one flesh.	and the two shall be one flesh. Thus they are no more two, but one flesh.
Therefore, which God had made one, man is not to divide.”	Therefore, which God had made one, man is not to divide.”
While they were in the house the disciples again asked him about this.	While they were in the house the disciples again asked him about this.
And he said to them: “Anyone who divorces his wife and gets married to another commits adultery against her,	And he said to them: “Anyone who divorces his wife and gets married to another commits adultery against her,
and if a woman, after divorsing her husband, gets married to another, she commits adultery.”	and if a woman, after divorsing her husband, gets married to another, she commits adultery.”
Now people brought to him some children, for him to touch them, but the disciples spoke to them in a harsh manner.	Now people brought to him some children, for him to touch them, but the disciples spoke to them in a harsh manner.
But Jesus, seeing this, was wroth and said to them: “Allow the children to come to me; do not try to stop them, for of such ones God's kingdom is.	But Jesus, seeing this, was wroth and said to them: “Allow the children to come to me; do not try to stop them, for of such ones God's kingdom is.
Truly I say to you: Anyone who does not receive God's kingdom as a child , will by no means come into it.”	Truly I say to you: Anyone who does not receive God's kingdom as a child , will by no means come into it.”
And he took the children into his arms and blessed them, putting his hands on them.	And he took the children into his arms and blessed them, putting his hands on them.
And when he went off on his way, a man ran to him and fell to his knees before him and asked of him: “Good teacher, what is necessary for me to do, in order to be heir of eternal life?”	And when he went off on his way, a man ran to him and fell to his knees before him and asked of him: “Good teacher, what is necessary for me to do, in order to be heir of eternal life?”
Jesus said to him: “How is that you call me good? No one is good, except one, God.	Jesus said to him: “How is that you call me good? No one is good, except one, God.
The commandments you know: Do not kill, do not commit adultery , do not steal, do not speak untrue witness, do not be false, give glory to your father and to your mother.”	The commandments you know: Do not kill, do not commit adultery , do not steal, do not speak untrue witness, do not be false, give glory to your father and to your mother.”
The man said to him: “Teacher, all these things I have kept from my youth.”	The man said to him: “Teacher, all these things I have kept from my youth.”
Jesus looked at him and loved him, and he said to him: “One thing you lack. Go, sell everything that you have and give it to poor, and you shall have a treasure in heaven. Then come and follow me.”	Jesus looked at him and loved him, and he said to him: “One thing you lack. Go, sell everything that you have and give it to poor, and you shall have a treasure in heaven. Then come and follow me.”
But his heart fell at the saying, and he went away in grief, for he had many goods.	But his heart fell at the saying, and he went away in grief, for he had many goods.
After looking from person to person Jesus said to his disciples: “How difficult coming into God's kingdom is for people having money!”	After looking from person to person Jesus said to his disciples: “How difficult coming into God's kingdom is for people having money!”
But his disciples marveled at his words. But Jesus spoke again and said to them: “Children, how difficult coming into God's kingdom is!	But his disciples marveled at his words. But Jesus spoke again and said to them: “Children, how difficult coming into God's kingdom is!
For a camel to go through a needle's eye is easier than for a rich person to come into God's kingdom.”	For a camel to go through a needle's eye is easier than for a rich person to come into God's kingdom.”
They were completely startled and said among themselves: “Then who can be saved?”	They were completely startled and said among themselves: “Then who can be saved?”
Looking at them, Jesus said: “To men it is impossible, but not to God, for all things are possible to God.”	Looking at them, Jesus said: “To men it is impossible, but not to God, for all things are possible to God.”
Peter began to say to him: “Behold, we have abandoned everything and have followed you.”	Peter began to say to him: “Behold, we have abandoned everything and have followed you.”
Jesus said: “Truly I say to you: is no one who has abandoned house or brothers or sisters or mother or father or fields for my good or for the good of the gospel,	Jesus said: “Truly I say to you: is no one who has abandoned house or brothers or sisters or mother or father or fields for my good or for the good of the gospel,
who will not receive a hundred added measures in this age, houses and brothers and sisters and mothers and children and fields, with persecutions – and in the coming age eternal life.	who will not receive a hundred added measures in this age, houses and brothers and sisters and mothers and children and fields, with persecutions – and in the coming age eternal life.
But many who are first shall be last, and the last ones first.”	But many who are first shall be last, and the last ones first.”
Now they were on the road rising towards Jerusalem, and Jesus went before them. And they were in wonder, but who followed were afraid. Again he brought the twelve to a private place and began to speak to them about that were going to happen to him: “Behold, we are going up to Jerusalem, and the Son of Man will be given over to the chief priests and to the scribes, and they shall judge him to death and give him over to the gentiles,	Now they were on the road rising towards Jerusalem, and Jesus went before them. And they were in wonder, but who followed were afraid. Again he brought the twelve to a private place and began to speak to them about that were going to happen to him: “Behold, we are going up to Jerusalem, and the Son of Man will be given over to the chief priests and to the scribes, and they shall judge him to death and give him over to the gentiles,
and they will laugh at him with scorn and will spit at him and will flog him and will kill him, but after three days he shall rise.”	and they will laugh at him with scorn and will spit at him and will flog him and will kill him, but after three days he shall rise.”
And James and John, the two sons of Zebedee, came to him and said to him: “Teacher, we wish that you will to for us what we ask of you.”	And James and John, the two sons of Zebedee, came to him and said to him: “Teacher, we wish that you will to for us what we ask of you.”
He said to them: “What do you wish that I will do for you?”	He said to them: “What do you wish that I will do for you?”
They said to him: “Give us that we will sit, one by your right hand and one by your left hand, in your glory.”	They said to him: “Give us that we will sit, one by your right hand and one by your left hand, in your glory.”
But Jesus said to them: “You do not know what you are asking. Can you drink the cup that I am drinking, or be baptized with the baptism with which I am baptized?” They said: “We can.” Then Jesus said to them: “The cup that I am drinking you shall drink, and the baptism with which I am baptized you shall be baptized.	But Jesus said to them: “You do not know what you are asking. Can you drink the cup that I am drinking, or be baptized with the baptism with which I am baptized?” They said: “We can.” Then Jesus said to them: “The cup that I am drinking you shall drink, and the baptism with which I am baptized you shall be baptized.
But the sitting down at my right or at my left is not for me to give, but it is for the people to whom it has been reserved.”	But the sitting down at my right or at my left is not for me to give, but it is for the people to whom it has been reserved.”
When the other ten heard about this, they began to be angry with James and John.	When the other ten heard about this, they began to be angry with James and John.
But having called them to himself, Jesus said to them: “As you know, the people who seem to be lords of nations have lordship over them, and their great ones have power over them.	But having called them to himself, Jesus said to them: “As you know, the people who seem to be lords of nations have lordship over them, and their great ones have power over them.
But it is not so among you. On the contrary, for anyone who wishes to be great among you it is necessary to be your servant,	But it is not so among you. On the contrary, for anyone who wishes to be great among you it is necessary to be your servant,
and for anyone who wishes to be first among you it is necessary to be slave of all.	and for anyone who wishes to be first among you it is necessary to be slave of all.
For also the Son of Man came, not to have servants, but to be a servant and to give his life as a ransom in exchange for numerous ones.	For also the Son of Man came, not to have servants, but to be a servant and to give his life as a ransom in exchange for numerous ones.
And they came into Jericho. But while he and his disciples and a great crowd were on their way out of Jericho, Bartimaeus the son of Timaeus, a bind beggar, sat by the road.	And they came into Jericho. But while he and his disciples and a great crowd were on their way out of Jericho, Bartimaeus the son of Timaeus, a bind beggar, sat by the road.
When he heard that this was Jesus from Nazareth, he began to shout and say: “Son of David, Jesus, have mercy on me!”	When he heard that this was Jesus from Nazareth, he began to shout and say: “Son of David, Jesus, have mercy on me!”
Then many spoke firmly to him for him to be silent , but the more he cried: “Son of David, have mercy on me!”	Then many spoke firmly to him for him to be silent , but the more he cried: “Son of David, have mercy on me!”
And having halted Jesus said: “Call him!” And they called the blind man, saying to him: “Courage! Rise, he is calling you!”	And having halted Jesus said: “Call him!” And they called the blind man, saying to him: “Courage! Rise, he is calling you!”
Throwing off his cloak he leaped up and came to Jesus.	Throwing off his cloak he leaped up and came to Jesus.
And Jesus spoke to him and said: “What do you wish that I am to do for you?” The blind man said to him: “Rabboni, let me receive sight.”	And Jesus spoke to him and said: “What do you wish that I am to do for you?” The blind man said to him: “Rabboni, let me receive sight.”
And Jesus said to him: “Go! Your faith has saved you.” And in the same moment he received sight, and he followed him on the road.	And Jesus said to him: “Go! Your faith has saved you.” And in the same moment he received sight, and he followed him on the road.
And when they came near to Jerusalem, towards Bethphage and Bethany and the Mount of Olives, he sent to of his disciples	And when they came near to Jerusalem, towards Bethphage and Bethany and the Mount of Olives, he sent to of his disciples
and said to them: “Go into yonder village before you, and as soon as you come into it, you will find a colt bound, that no one of men has sat upon until now; loose it and lead it hither.	and said to them: “Go into yonder village before you, and as soon as you come into it, you will find a colt bound, that no one of men has sat upon until now; loose it and lead it hither.
And if anyone says to you: What is your reason for doing this?, then say: The Lord has need of it, and soon he will send it back.”	And if anyone says to you: What is your reason for doing this?, then say: The Lord has need of it, and soon he will send it back.”
And they went off and found the colt bound by the boor, on the outside in the side-street, and they loosed it.	And they went off and found the colt bound by the boor, on the outside in the side-street, and they loosed it.
But some among those who stood there said to them: “What are you doing loosing the colt?”	But some among those who stood there said to them: “What are you doing loosing the colt?”
They said to them just as Jesus commanded, and they let them go off.	They said to them just as Jesus commanded, and they let them go off.
And they brought the colt to Jesus, and they put their clothes on it, and Jesus sat upon it.	And they brought the colt to Jesus, and they put their clothes on it, and Jesus sat upon it.
Furthermore, many put their cloaks on the road, but others cut branches from the fields.	Furthermore, many put their cloaks on the road, but others cut branches from the fields.
And who went before him and who came behind him cried: “Hosanna! Blessed be who is coming in the name of the Lord!	And who went before him and who came behind him cried: “Hosanna! Blessed be who is coming in the name of the Lord!
Blessed be the coming kingdom of David our father! Hosanna in the high places!”	Blessed be the coming kingdom of David our father! Hosanna in the high places!”
And he went into Jerusalem, into the temple, and he looked at all things. But even then the hour was late, and so he wet out to Bethany with the twelve.	And he went into Jerusalem, into the temple, and he looked at all things. But even then the hour was late, and so he wet out to Bethany with the twelve.
On the following day, when they had come out of Bethany, he was hungry.	On the following day, when they had come out of Bethany, he was hungry.
From afar he saw a fig tree with leaves, and he went to see if maybe he would find some figs on it. But when he came to it, he found nothing except leaves, for that was not the time of figs.	From afar he saw a fig tree with leaves, and he went to see if maybe he would find some figs on it. But when he came to it, he found nothing except leaves, for that was not the time of figs.
And he spoke and said: “May nobody ever eat fruit from you again!” And his disciples heard it.	And he spoke and said: “May nobody ever eat fruit from you again!” And his disciples heard it.
Now they came to Jerusalem. There he went into the temple and started to throw out those who sold and traded to themselves in the temple, and he overturned the tables of the people who exchanged money and the chairs of who sold doves,	Now they came to Jerusalem. There he went into the temple and started to throw out those who sold and traded to themselves in the temple, and he overturned the tables of the people who exchanged money and the chairs of who sold doves,
and he did not allow anyone to carry a tool through the temple.	and he did not allow anyone to carry a tool through the temple.
But he taught and said to it: “Is not written: 'My house shall be called a house of prayer for all the nations?' But you have made it a cave of robbers!”	But he taught and said to it: “Is not written: 'My house shall be called a house of prayer for all the nations?' But you have made it a cave of robbers!”
And the chief priests heard it, and they sought how they could undo him, for they feared him, for his teaching filled the entire crowd with wonder.	And the chief priests heard it, and they sought how they could undo him, for they feared him, for his teaching filled the entire crowd with wonder.
When the hour was late, they went out of the city.	When the hour was late, they went out of the city.
But when they passed by in an early hour, they saw the fig tree withered up from the roots.	But when they passed by in an early hour, they saw the fig tree withered up from the roots.
And recalling it, Peter said to him: “Rabbi ,behold! The fig tree that you cursed is withered up.”	And recalling it, Peter said to him: “Rabbi ,behold! The fig tree that you cursed is withered up.”
And he answered and said: “Have faith in God.	And he answered and said: “Have faith in God.
Truly I say to you that anyone who says to this mountain: 'Be lifted up and thrown into sea!', and he is not uncertain in his heart but believes that what he is saying will happen, for him it will happen.	Truly I say to you that anyone who says to this mountain: 'Be lifted up and thrown into sea!', and he is not uncertain in his heart but believes that what he is saying will happen, for him it will happen.
Therefore I say to you: All the things about which you pray and petition, believe that you have received them, and that will happen for you.	Therefore I say to you: All the things about which you pray and petition, believe that you have received them, and that will happen for you.
And when you stand praying, forgive anything that you have against anyone. Then your Father who is in heaven will also forgive you your crimes.” 	And when you stand praying, forgive anything that you have against anyone. Then your Father who is in heaven will also forgive you your crimes.” 
And they came again to Jerusalem. Then the chief priests and the scribes and the elders came to him	And they came again to Jerusalem. Then the chief priests and the scribes and the elders came to him
and said to him: “What is your authority for doing these things? Or who gave you this authority for doing these things?”	and said to him: “What is your authority for doing these things? Or who gave you this authority for doing these things?”
Jesus said to them: “I will ask you one question. You answer me, and I too will tell you about the authority with which I do these things.	Jesus said to them: “I will ask you one question. You answer me, and I too will tell you about the authority with which I do these things.
John's baptism, was it from heaven or from men? Answer me!”	John's baptism, was it from heaven or from men? Answer me!”
And they considered it among themselves, saying: “If we say: From heaven, he will say: Then how is that you did not believe in him?	And they considered it among themselves, saying: “If we say: From heaven, he will say: Then how is that you did not believe in him?
But dare we say: From men – ?” They feared the crowd, for all the people believed that John indeed was a prophet.	But dare we say: From men – ?” They feared the crowd, for all the people believed that John indeed was a prophet.
And they answered Jesus and said: “We do not know.” And Jesus said to them: “Then I too refuse to tell you about the authority by which I do these things.”	And they answered Jesus and said: “We do not know.” And Jesus said to them: “Then I too refuse to tell you about the authority by which I do these things.”
And he began to say to them with comparisons:“A man planted a garden of vines , surrounded it with a fence, dug a hollow for the vine-press and built a tower. Then he let cultivators use it for money, and went to a foreign country.	And he began to say to them with comparisons:“A man planted a garden of vines , surrounded it with a fence, dug a hollow for the vine-press and built a tower. Then he let cultivators use it for money, and went to a foreign country.
When the time came, he sent a slave to the cultivators in order to receive from the cultivators some fruits from the garden.	When the time came, he sent a slave to the cultivators in order to receive from the cultivators some fruits from the garden.
But they took the slave, beat him and sent him away empty.	But they took the slave, beat him and sent him away empty.
And again he sent to them another slave, and him they hit on the head and behaved towards him with scorn.	And again he sent to them another slave, and him they hit on the head and behaved towards him with scorn.
And another he sent, and him they killed, and numerous others: Some they flayed and some they killed.	And another he sent, and him they killed, and numerous others: Some they flayed and some they killed.
There was with him one more, a beloved son. He sent to him to them last, saying: “They will have awe for my son.”	There was with him one more, a beloved son. He sent to him to them last, saying: “They will have awe for my son.”
But the cultivators said among themselves: “This is the heir. Come, let us kill him, and we shall possess the part of the heir!”	But the cultivators said among themselves: “This is the heir. Come, let us kill him, and we shall possess the part of the heir!”
And they took him and killed him, and they threw him out of the garden.	And they took him and killed him, and they threw him out of the garden.
What, then, shall the garden-master do? He shall come and shall destroy the cultivators and will give the garden to others.	What, then, shall the garden-master do? He shall come and shall destroy the cultivators and will give the garden to others.
Did you really not read this scripture? 'The stone which the builders turned away, it has become head of the corner.	Did you really not read this scripture? 'The stone which the builders turned away, it has become head of the corner.
From the Lord this thing has come, and it is a wonder in our eyes.'”	From the Lord this thing has come, and it is a wonder in our eyes.'”
And they tried to seize him, but they feared the crowd. For they knew that about them he spoke the comparison. And they went from him and went off.	And they tried to seize him, but they feared the crowd. For they knew that about them he spoke the comparison. And they went from him and went off.
Then they sent to him some of the Pharisees and Herodians, in order to catch him in his speech.	Then they sent to him some of the Pharisees and Herodians, in order to catch him in his speech.
After coming to him they said to him: “Teacher, we know that you are true and does not heed anyone, for you do not look at men's faces, but teach God's way in truth: May we pay tax to the high king , or not? Is it necessary for us to pay, or not do pay?”	After coming to him they said to him: “Teacher, we know that you are true and does not heed anyone, for you do not look at men's faces, but teach God's way in truth: May we pay tax to the high king , or not? Is it necessary for us to pay, or not do pay?”
But he, perceiving their hypocrisy, said to them: “What is your reason for testing me? Bring me a denarius, for me to see it!”	But he, perceiving their hypocrisy, said to them: “What is your reason for testing me? Bring me a denarius, for me to see it!”
They brought him one. And he said to them: “Whose is this picture, and the writing?” They said to him: “The High King's.”	They brought him one. And he said to them: “Whose is this picture, and the writing?” They said to him: “The High King's.”
Then Jesus said to them: “Pay back to the High King the High King's things, but God's things to God.” And they were in wonder concerning him.	Then Jesus said to them: “Pay back to the High King the High King's things, but God's things to God.” And they were in wonder concerning him.
Then came to him some Sadducees, who say that there is not resurrection, and they said to him:	Then came to him some Sadducees, who say that there is not resurrection, and they said to him:
“Teacher, Moses wrote to us that if anyone's brother dies and leaves a wife, but there was no child with him, compels for his brother to marry the woman and raise up seed for his brother.	“Teacher, Moses wrote to us that if anyone's brother dies and leaves a wife, but there was no child with him, compels for his brother to marry the woman and raise up seed for his brother.
There were seven brothers, and the first married a woman, but when he died, he did not leave seed .	There were seven brothers, and the first married a woman, but when he died, he did not leave seed .
And the second married her, but he died without leaving seed, and so also the third.	And the second married her, but he died without leaving seed, and so also the third.
Indeed all the seven did not leave seed. Last of all the woman also died.	Indeed all the seven did not leave seed. Last of all the woman also died.
In the resurrection, when they shall rise, who among the men will have her as wife? For she was wife of all seven men.”	In the resurrection, when they shall rise, who among the men will have her as wife? For she was wife of all seven men.”
Jesus said to them: “Is not this the reason of your mistake, your failing to know the Scriptures and God's power alike?	Jesus said to them: “Is not this the reason of your mistake, your failing to know the Scriptures and God's power alike?
For when they rise from the dead, men do not marry and women are not given in marriage, bu they are as the angels in heaven.	For when they rise from the dead, men do not marry and women are not given in marriage, bu they are as the angels in heaven.
But concerning the dead, that they are raised, did you not read in the book of Moses, in the story of the thorn-bush, how God said to him: “I Abraham's God and Isaac's God and Jacob's God' – ?”	But concerning the dead, that they are raised, did you not read in the book of Moses, in the story of the thorn-bush, how God said to him: “I Abraham's God and Isaac's God and Jacob's God' – ?”
He is not God of the dead, but of living. You err to a wide extent.”	He is not God of the dead, but of living. You err to a wide extent.”
And after hearing their quarrel, one of the scribes came near, for he perceived that Jesus answered them well. He asked him: “What is the first of all commandments?”	And after hearing their quarrel, one of the scribes came near, for he perceived that Jesus answered them well. He asked him: “What is the first of all commandments?”
Jesus answered: “The first is: Hear, Israel! The Lord our God, the Lord is one;	Jesus answered: “The first is: Hear, Israel! The Lord our God, the Lord is one;
and you are to love the Lord your God with your whole heart and your whole soul and your whole mind and your whole might.	and you are to love the Lord your God with your whole heart and your whole soul and your whole mind and your whole might.
The second is this: You are to love your neighbor as yourself. There is not commandment greater than these.	The second is this: You are to love your neighbor as yourself. There is not commandment greater than these.
The scribe said to him: “Teacher, you spoke well as is true: He is one, and there is nobody except him;	The scribe said to him: “Teacher, you spoke well as is true: He is one, and there is nobody except him;
and loving him with one's whole heart and whole understanding and whole might, and loving one's neighbor as oneself, is far more valuable than all burnt sacrifices and slain sacrifices.	and loving him with one's whole heart and whole understanding and whole might, and loving one's neighbor as oneself, is far more valuable than all burnt sacrifices and slain sacrifices.
Then Jesus, noticing that he answered with understanding, said to him: “You are not far from God's kingdom.” And nobody more dared to ask him anymore.	Then Jesus, noticing that he answered with understanding, said to him: “You are not far from God's kingdom.” And nobody more dared to ask him anymore.
But Jesus spoke and said while he taught in the temple: “How is that the scribes say: 'The Christ is David's son' – ?	But Jesus spoke and said while he taught in the temple: “How is that the scribes say: 'The Christ is David's son' – ?
By the Holy Spirit David himself said: “The Lord said to my lord: 'Sit beside my right hand until I put your enemies under your feet.'	By the Holy Spirit David himself said: “The Lord said to my lord: 'Sit beside my right hand until I put your enemies under your feet.'
David himself calls him lord; then how is he his son?”And the great crowd listened to him with joy.	David himself calls him lord; then how is he his son?”And the great crowd listened to him with joy.
And in his teaching he said: “Watch yourselves about the scribes that want to walk in long cloaks and want to be greeted in the market-places	And in his teaching he said: “Watch yourselves about the scribes that want to walk in long cloaks and want to be greeted in the market-places
and want the first seats in the synagogues and the most prominent places at the evening meals,	and want the first seats in the synagogues and the most prominent places at the evening meals,
and who devour the houses of widows and make long prayers in order to be seen by others. They will receive a heavier judgment.”	and who devour the houses of widows and make long prayers in order to be seen by others. They will receive a heavier judgment.”
And he sat down near to the treasury and watched how the crowd threw money into the treasury, and many rich ones threw many coins into it.	And he sat down near to the treasury and watched how the crowd threw money into the treasury, and many rich ones threw many coins into it.
Then a poor widow came and gave two little copper-pieces, that were not valuable.	Then a poor widow came and gave two little copper-pieces, that were not valuable.
And Jesus called his disciples to himself and said to them: “Truly I say to you: This poor widow gave more than all the others who gave to the treasury.	And Jesus called his disciples to himself and said to them: “Truly I say to you: This poor widow gave more than all the others who gave to the treasury.
For all among them gave out of their abundance, but she out of her need gave everything that she had, her entire livelihood.”	For all among them gave out of their abundance, but she out of her need gave everything that she had, her entire livelihood.”
And when he went out from the temple one among his disciples said to him: “Teacher, look! Behold the stones and behold the buildings! ”	And when he went out from the temple one among his disciples said to him: “Teacher, look! Behold the stones and behold the buildings! ”
But Jesus said to him: “Are you seeing these huge buildings? By no means will stone here remain upon stone that will not be thrown down.”	But Jesus said to him: “Are you seeing these huge buildings? By no means will stone here remain upon stone that will not be thrown down.”
And while he sat on the Mount of Olives across from the temple, Peter and James and Andrew asked him, now that they were alone:	And while he sat on the Mount of Olives across from the temple, Peter and James and Andrew asked him, now that they were alone:
“Tell us, what the time when these things will happen, and what is the sign that all these things will be close to being completed?”	“Tell us, what the time when these things will happen, and what is the sign that all these things will be close to being completed?”
And Jesus began to say to them: “Take heed that nobody will cause you to stray.	And Jesus began to say to them: “Take heed that nobody will cause you to stray.
Numerous ones will come in my name saying: “I he!”, and they will cause numerous ones to stray.	Numerous ones will come in my name saying: “I he!”, and they will cause numerous ones to stray.
And when you hear about wars and news of wars, do not be scared! These things will by necessity happen, but the end is not yet.	And when you hear about wars and news of wars, do not be scared! These things will by necessity happen, but the end is not yet.
For nation shall arise against nation and kingdom against kingdom, there will be earthquakes in numerous places, there will be famines. These things are a beginning of pains.	For nation shall arise against nation and kingdom against kingdom, there will be earthquakes in numerous places, there will be famines. These things are a beginning of pains.
And you, watch yourselves! People will give you over to courts , and you will be beaten in synagogues and made to stand before governors and kings concerning me, as a witness to them.	And you, watch yourselves! People will give you over to courts , and you will be beaten in synagogues and made to stand before governors and kings concerning me, as a witness to them.
And by necessity the gospel will first be made known in all the nations.	And by necessity the gospel will first be made known in all the nations.
But when they lead you forward to give you over, do not trouble yourselves beforehand about what you are going to say; but everything that shall be given to you at that time, say that, for you are not the ones who are speaking, but the Holy Spirit .	But when they lead you forward to give you over, do not trouble yourselves beforehand about what you are going to say; but everything that shall be given to you at that time, say that, for you are not the ones who are speaking, but the Holy Spirit .
Furthermore, brother shall give brother over to death, and a father a child, and children shall rise against parents and cause their death,	Furthermore, brother shall give brother over to death, and a father a child, and children shall rise against parents and cause their death,
and you will be hated by all concerning my name. But who is enduring to the end, he shall be saved.	and you will be hated by all concerning my name. But who is enduring to the end, he shall be saved.
